#,Funcional,Económica,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
,2312.0,22104.0,Menors Vestuario,,2312.0,2.0,20000.0,,20000.0,4468.68
,2312.0,22105.0,Menors Productos alimenticios,,2312.0,2.0,70000.0,,70000.0,7194.13
,2312.0,22106.0,Menors.Productos farmacéuticos y material sanitario,,2312.0,2.0,,,,1710.28
,2312.0,22110.0,Menors.Productos de limpieza y aseo,,2312.0,2.0,,,,3623.58
,2312.0,22199.0,Menors Otros suministros,,2312.0,2.0,55000.0,-10170.0,44830.0,279.83
,2312.0,22300.0,Menors.Transports,,2312.0,2.0,,,,920.79
,2312.0,22604.0,"Menors.Jurídicos, contenciosos",,2312.0,2.0,,,,413.54
,2312.0,22699.0,Menors.Otros gastos diversos,,2312.0,2.0,10000.0,,10000.0,11673.55
,2312.0,22700.0,Menors Limpieza y Aseo,,2312.0,2.0,10000.0,,10000.0,
,2312.0,22706.0,Menors.Estudios y trabajos técnicos,,2312.0,2.0,,,,565.38
,2312.0,22709.0,Menors Treballs Realit.per Altres Empreses,,2312.0,2.0,160000.0,-73000.0,87000.0,
,2312.0,22799.0,Menors Otros trabajos realizados por otras empresas y profesionales,,2312.0,2.0,178000.0,,178000.0,67359.58
,2312.0,23020.0,Menors.Del personal no directivo,,2312.0,2.0,,,,37.4
,2312.0,23120.0,Menors.Del personal no directivo,,2312.0,2.0,,,,243.77
,2312.0,23300.0,Menors.Altres indemnitzacions per raó de servei,,2312.0,2.0,,,,30.0
,2312.0,48900.0,Menors Transferències corrents a fam. i instit. sense fi de lucre,,2312.0,4.0,300000.0,267020.0,567020.0,527371.45
,2312.0,62301.0,Menors.Instal.lacions,,2312.0,6.0,,,,321.86
,2312.0,62500.0,Menors Inversió nova de mobiliari i béns,,2312.0,6.0,5000.0,,5000.0,2256.54
,2312.0,63200.0,Menors Industrials,,2312.0,6.0,10000.0,,10000.0,
,2312.0,63300.0,Menors.Maquinaria,,2312.0,6.0,,,,461.55
,2313.0,13000.0,Drogodependencies. Retribuciones básicas,,2313.0,1.0,105350.92,,105350.92,86015.43
,2313.0,13002.0,Drogodependencies. Otras remuneraciones,,2313.0,1.0,129470.4,-30000.0,99470.4,107795.13
,2313.0,13100.0,Drogodependencies.Retribucions personal laboral temporal,,2313.0,1.0,,,,5063.87
,2313.0,13700.0,Drogodependencies.Contribucions a plans i fons de pensions laborals,,2313.0,1.0,,,,4473.86
,2313.0,15002.0,Drogodependencies. Productivitat laborals,,2313.0,1.0,31195.32,,31195.32,27153.93
,2313.0,15003.0,Drogodependencies.Productivitat personal laboral contractat,,2313.0,1.0,,,,674.99
,2313.0,16000.0,Drogodependencies. Seguridad Social,,2313.0,1.0,80252.36,,80252.36,73866.41
,2313.0,16008.0,Drogodependencies.Asistencia médico-farmacéutica,,2313.0,1.0,,,,1225.0
,2313.0,22000.0,Drogodependencies.Ordinario no inventariable,,2313.0,2.0,,,,88.92
,2313.0,22106.0,Drogodependencies. Productos farmacéuticos y material sanitario,,2313.0,2.0,225000.0,,225000.0,155445.21
,2313.0,22699.0,Drogodependencies. Otros gastos diversos,,2313.0,2.0,15000.0,-735.51,14264.49,
,2313.0,22701.0,Drogodependencies.Seguridad,,2313.0,2.0,,,,359.37
,2313.0,22799.0,Drogodependencies.Otros trabajos realizados por otras empresas y profesionales,,2313.0,2.0,,,,909.43
,2313.0,23020.0,Drogodependencies.Del personal no directivo,,2313.0,2.0,,,,11.67
,2313.0,23120.0,Drogodependencies.Del personal no directivo,,2313.0,2.0,,,,173.37
,2313.0,23300.0,Drogodependencies.Altres indemnitzacions per raó de servei,,2313.0,2.0,,,,15.0
,2313.0,62500.0,Drogodependencies.Inversió nova de mobiliari i béns,,2313.0,6.0,,735.51,735.51,735.51
,2314.0,12005.0,Inserció Socio-Laboral. Sueldos del Grupo E,,2314.0,1.0,7678.58,,7678.58,6691.32
,2314.0,12006.0,Inserció Socio-Laboral. Trienios,,2314.0,1.0,2134.46,,2134.46,2007.61
,2314.0,12100.0,Inserció Socio-Laboral. Complemento de destino,,2314.0,1.0,3640.98,,3640.98,3172.85
,2314.0,12101.0,Inserció Socio-Laboral. Complemento específico,,2314.0,1.0,4723.32,,4723.32,4453.3
,2314.0,12103.0,Inserció Socio-Laboral. Otros complementos,,2314.0,1.0,652.32,,652.32,2832.75
,2314.0,12700.0,Inserció Socio-Laboral.Contribuciones a planes y fondos de pensiones funcionaris,,2314.0,1.0,,,,740.16
,2314.0,13000.0,Inserció Socio-Laboral. Retribuciones básicas,,2314.0,1.0,64448.94,10000.0,74448.94,64160.24
,2314.0,13002.0,Inserció Socio-Laboral. Otras remuneraciones,,2314.0,1.0,87894.82,,87894.82,88045.47
,2314.0,13700.0,Inserció Socio-Laboral.Contribucions a plans i fons de pensions laborals,,2314.0,1.0,,,,2960.64
,2314.0,15001.0,Inserció Socio-Laboral. Productivitat funcionàris,,2314.0,1.0,3000.0,,3000.0,2675.0
,2314.0,15002.0,Inserció Socio-Laboral. Productivitat laborals,,2314.0,1.0,12000.0,,12000.0,11900.0
,2314.0,16000.0,Inserció Socio-Laboral. Seguridad Social,,2314.0,1.0,54781.85,,54781.85,56045.79
,2314.0,16008.0,Inserció Socio-Laboral.Asistencia médico-farmacéutica,,2314.0,1.0,,,,1110.0
,2314.0,21500.0,Inserció Socio-Laboral.Repar. Manteniment i conserv. Mobilliari i béns,,2314.0,2.0,,,,25.08
,2314.0,22002.0,"Inserció Socio-Laboral.Material, informático no inventariable",,2314.0,2.0,,,,19.88
,2314.0,22104.0,Inserció Socio-Laboral.Vestuario,,2314.0,2.0,,,,192.5
,2314.0,22699.0,Inserció Socio-Laboral. Otros gastos diversos,,2314.0,2.0,10000.0,,10000.0,
,2314.0,22706.0,Inserció Socio-Laboral Estudios y trabajos técnicos,,2314.0,2.0,100000.0,,100000.0,
,2314.0,22799.0,Inserció Socio-Laboral. Otros trabajos realizados por otras empresas y profesionales,,2314.0,2.0,279510.0,,279510.0,279594.7
,2314.0,23120.0,Inserció Socio-Laboral.Del personal no directivo,,2314.0,2.0,,,,286.71
,2314.0,48902.0,Inserció Socio-Laboral. Renda mínima Insersió,,2314.0,4.0,335286.0,70000.0,405286.0,319696.32
,2315.0,12004.0,Discapacitats. Sueldos del Grupo C2,,2315.0,1.0,8378.58,,8378.58,5679.23
,2315.0,12006.0,Discapacitats. Trienios,,2315.0,1.0,1251.3,,1251.3,839.28
,2315.0,12100.0,Discapacitats. Complemento de destino,,2315.0,1.0,4270.14,,4270.14,2897.6
,2315.0,12101.0,Discapacitats. Complemento específico,,2315.0,1.0,5102.16,,5102.16,3462.18
,2315.0,12103.0,Discapacitats. Otros complementos,,2315.0,1.0,657.84,,657.84,8380.08
,2315.0,12700.0,Discapacitats.Contribuciones a planes y fondos de pensiones funcionaris,,2315.0,1.0,,,,740.16
,2315.0,13000.0,Discapacitats. Retribuciones básicas,,2315.0,1.0,232143.3,-30000.0,202143.3,180511.96
,2315.0,13002.0,Discapacitats. Otras remuneraciones,,2315.0,1.0,300041.7,-80000.0,220041.7,240492.43
,2315.0,13100.0,Discapacitats. Retribuc.Personal Lab. Eventual,,2315.0,1.0,50651.5,3146.94,53798.44,69140.01
,2315.0,13700.0,Discapacitats.Contribucions a plans i fons de pensions laborals,,2315.0,1.0,,,,13769.03
,2315.0,15001.0,Discapacitats. Productivitat funcionàris,,2315.0,1.0,3000.0,,3000.0,1750.0
,2315.0,15002.0,Discapacitats. Productivitat laborals,,2315.0,1.0,57000.0,,57000.0,44341.79
,2315.0,15003.0,Discapacitats. Productivitat personal laboral contractat,,2315.0,1.0,6000.0,,6000.0,6390.78
,2315.0,16000.0,Discapacitats. Seguridad Social,,2315.0,1.0,207153.92,992.86,208146.78,174401.23
,2315.0,16008.0,Discapacitats.Asistencia médico-farmacéutica,,2315.0,1.0,,,,2583.0
,2315.0,21300.0,Discapacitats. Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,2315.0,2.0,,,,400.69
,2315.0,21400.0,Discapacitats. Reparac. Manten. i Conserv. Mat. Transport,,2315.0,2.0,,,,2969.3
,2315.0,21500.0,Discapacitats.Repar. Manteniment i conserv. Mobilliari i béns,,2315.0,2.0,,,,288.25
,2315.0,21600.0,Discapacitats.Manteniment equisp informàtics,,2315.0,2.0,,,,525.25
,2315.0,22000.0,Discapacitats. Ordinario no inventariable,,2315.0,2.0,,,,930.67
,2315.0,22001.0,"Discapacitats.Prensa, revistas, libros y otras publicaciones",,2315.0,2.0,,,,10.8
,2315.0,22002.0,"Discapacitats.Material, informático no inventariable",,2315.0,2.0,,,,402.65
,2315.0,22104.0,Discapacitats.Vestuario,,2315.0,2.0,,,,525.98
,2315.0,22105.0,Discapacitats.Productos alimenticios,,2315.0,2.0,,,,7148.04
,2315.0,22106.0,Discapacitats. Productos farmacéuticos y material sanitario,,2315.0,2.0,25000.0,,25000.0,1568.63
,2315.0,22107.0,Discapacitats.Productos farmacéuticos,,2315.0,2.0,,,,762.82
,2315.0,22110.0,Discapacitats.Productos de limpieza y aseo,,2315.0,2.0,,,,1907.91
,2315.0,22201.0,Discapacitats.Postales,,2315.0,2.0,,,,67.9
,2315.0,22300.0,Discapacitats. Parque móvil,,2315.0,2.0,240000.0,,240000.0,118091.15
,2315.0,22400.0,Discapacitats.Assegurances,,2315.0,2.0,,,,676.61
,2315.0,22502.0,Discapacitats.Tributos de las Entidades locales,,2315.0,2.0,,,,3.9
,2315.0,22609.0,Discapacitats.Actividades culturales y deportivas,,2315.0,2.0,,,,300.0
,2315.0,22699.0,Discapacitats. Otros gastos diversos,,2315.0,2.0,50000.0,,50000.0,3282.47
,2315.0,22706.0,Discapacitats.Estudios y trabajos técnicos,,2315.0,2.0,,,,4969.85
,2315.0,22799.0,Discapacitats. Otros trabajos realizados por otras empresas y profesionales,,2315.0,2.0,1346942.09,-580000.0,766942.09,125582.4
,2315.0,23120.0,Discapacitats.Del personal no directivo,,2315.0,2.0,,,,304.19
,2315.0,48900.0,Discapacitats. Transferències corrents a fam. i instit. sense fi de lucre,,2315.0,4.0,248000.0,-63000.0,185000.0,102425.03
,2315.0,62200.0,Discapacitats.Industrials,,2315.0,6.0,,,,60374.33
,2315.0,62500.0,Discapacitats Inversió nova de mobiliari i béns,,2315.0,6.0,25000.0,,25000.0,13697.63
,2315.0,63200.0,Discapacitats Industrials,,2315.0,6.0,50000.0,,50000.0,
,3120.0,12003.0,Hospital Residencia Asistida Cas Serres Sueldos del Grupo C1,,3120.0,1.0,9884.84,,9884.84,3908.77
,3120.0,12004.0,Hospital Cas Serres Sueldos del Grupo C2,,3120.0,1.0,25135.74,4189.29,29325.03,26217.41
,3120.0,12005.0,Hospital Cas Serres Sueldos del Grupo E,,3120.0,1.0,10238.11,,10238.11,5589.85
,3120.0,12006.0,Hospital Cas Serres Trienios,,3120.0,1.0,4396.85,,4396.85,4042.21
,3120.0,12100.0,Hospital Cas Serres Complemento de destino,,3120.0,1.0,23821.0,2135.07,25956.07,19783.68
,3120.0,12101.0,Hospital Cas Serres Complemento específico,,3120.0,1.0,29304.52,2551.08,31855.6,24221.76
,3120.0,12103.0,Hospital Cas Serres Otros complementos,,3120.0,1.0,3815.72,328.92,4144.64,4395.61
,3120.0,12700.0,Hospital Residencia Asistida Cas Serres.Contribuciones a planes y fondos de pensiones funcionaris,,3120.0,1.0,,,,4056.48
,3120.0,13000.0,Hospital Cas Serres Retribucions persona laboral,,3120.0,1.0,1360581.78,-129226.86,1231354.92,1000485.06
,3120.0,13001.0,Hospital Residencia Asistida Cas Serres.Horas extraordinarias,,3120.0,1.0,,,,1084.0
,3120.0,13002.0,Hospital Cas Serres Otras remuneraciones,,3120.0,1.0,1863875.4,,1863875.4,1495323.43
,3120.0,13100.0,Hospital Cas Serres Retribucions personal laboral temporal,,3120.0,1.0,762410.43,66453.68,828864.11,1455317.58
,3120.0,13700.0,Hospital Residencia Asistida Cas Serres.Contribucions a plans i fons de pensions laborals,,3120.0,1.0,,,,105357.68
,3120.0,15001.0,Hospital Cas Serres Productivitat funcionàris,,3120.0,1.0,16000.0,1500.0,17500.0,12461.74
,3120.0,15002.0,Hospital Cas Serres Productivitat laborals,,3120.0,1.0,390073.92,,390073.92,286601.9
,3120.0,15003.0,Hospital Cas Serres Productivitat personal laboral contractat,,3120.0,1.0,88933.33,,88933.33,175951.15
,3120.0,16000.0,Hospital Cas Serres Seguridad Social,,3120.0,1.0,1445079.42,14062.23,1459141.65,1320140.36
,3120.0,16008.0,Hospital Cas Serres Asistencia médico-farmacéutica,,3120.0,1.0,27500.0,,27500.0,19358.95
,3120.0,20400.0,Hospital Residencia Asistida Cas Serres.Material de transport,,3120.0,2.0,,,,1547.02
,3120.0,20500.0,Hospital Residencia Asistida Cas Serres.Arrendaments. Mobiliari i estris,,3120.0,2.0,,,,890.25
,3120.0,21200.0,Hospital Residencia Asistida Cas Serres.Repar. Manteniment i conserv. edificis i altres,,3120.0,2.0,,,,3086.25
,3120.0,21300.0,Hospital Residencia Asistida Cas Serres.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,3120.0,2.0,,,,34769.33
,3120.0,21400.0,Hospital Residencia Asistida Cas Serres.Reparac. Manten. i Conserv. Mat. Transport,,3120.0,2.0,,,,466.09
,3120.0,21500.0,Hospital Residencia Asistida Cas Serres.Repar. Manteniment i conserv. Mobilliari i béns,,3120.0,2.0,,,,9886.9
,3120.0,22000.0,Hospital Residencia Asistida Cas Serres.Ordinario no inventariable,,3120.0,2.0,,,,240.95
,3120.0,22002.0,"Hospital Residencia Asistida Cas Serres.Material, informático no inventariable",,3120.0,2.0,,,,7.9
,3120.0,22101.0,Hospital Residencia Asistida Cas Serres.Agua,,3120.0,2.0,,,,986.64
,3120.0,22102.0,Hospital Residencia Asistida Cas Serres.Gas,,3120.0,2.0,,,,6337.62
,3120.0,22103.0,Hospital Residencia Asistida Cas Serres.Combustibles y carburantes,,3120.0,2.0,,,,99.33
,3120.0,22104.0,Hospital Cas Serres Vestuario,,3120.0,2.0,26443.28,,26443.28,7121.51
,3120.0,22105.0,Hospital Cas Serres.Productos alimenticios,,3120.0,2.0,355334.72,,355334.72,347597.08
,3120.0,22106.0,Hospital Cas Serres Productos farmacéuticos y material sanitario,,3120.0,2.0,60768.54,,60768.54,77770.41
,3120.0,22109.0,Hospital Residencia Asistida Cas Serres.Material especial,,3120.0,2.0,,,,93614.61
,3120.0,22110.0,Hospital Cas Serres Productos de limpieza y aseo,,3120.0,2.0,106940.1,,106940.1,88986.33
,3120.0,22199.0,Hospital Cas Serres Otros suministros,,3120.0,2.0,247700.6,,247700.6,33751.88
,3120.0,22300.0,Hospital Cas Serres Transports,,3120.0,2.0,50000.0,,50000.0,
,3120.0,22699.0,Hospital Cas Serres Otros gastos diversos,,3120.0,2.0,198702.6,,198702.6,18192.36
,3120.0,22706.0,Hospital Residencia Asistida Cas Serres.Estudios y trabajos técnicos,,3120.0,2.0,,,,9771.96
,3120.0,22799.0,Hospital Cas Serres Otros trabajos realizados por otras empresas y profesionales,,3120.0,2.0,112962.22,,112962.22,53478.86
,3120.0,62300.0,Hospital Residencia Asistida Cas Serres.Maquinaria,,3120.0,6.0,,,,1468.99
,3120.0,62301.0,Hospital Residencia Asistida Cas Serres.Instal.lacions,,3120.0,6.0,,,,19145.33
,3120.0,62500.0,Hospital Cas Serres Inversió nova de mobiliari i béns,,3120.0,6.0,102777.0,,102777.0,89013.06
,3120.0,6250001.0,Hospital Residencia Asistida Cas Serres.Mobiliari i béns,,3120.0,6.0,,,,3278.2
,3120.0,62600.0,Hospital Cas Serres Inversió nova. Informática,,3120.0,6.0,12450.0,,12450.0,
,3120.0,63200.0,Hospital Cas Serres Industrials,,3120.0,6.0,95217.01,,95217.01,13692.31
,3120.0,63301.0,Hospital Residencia Asistida Cas Serres.Instalaciones,,3120.0,6.0,,,,24102.72
,3230.0,12004.0,Educació. Sueldos del Grupo C2,,3230.0,1.0,8378.58,,8378.58,8675.48
,3230.0,12006.0,Educació. Trienios,,3230.0,1.0,627.42,,627.42,704.72
,3230.0,12100.0,Educació. Complemento de destino,,3230.0,1.0,4270.14,,4270.14,4422.65
,3230.0,12101.0,Educació. Complemento específico,,3230.0,1.0,5102.16,,5102.16,5284.38
,3230.0,12103.0,Educació. Otros complementos,,3230.0,1.0,657.84,,657.84,657.84
,3230.0,12700.0,Educació.Contribuciones a planes y fondos de pensiones funcionaris,,3230.0,1.0,,,,740.16
,3230.0,13000.0,Educació. Retribuciones básicas,,3230.0,1.0,339053.92,-60000.0,279053.92,277715.51
,3230.0,13002.0,Educació. Otras remuneraciones,,3230.0,1.0,413566.98,,413566.98,369465.95
,3230.0,13100.0,Educació. Retribuc.Personal Lab. Eventual,,3230.0,1.0,44364.99,,44364.99,100435.01
,3230.0,13700.0,Educació.Contribucions a plans i fons de pensions laborals,,3230.0,1.0,,,,20724.48
,3230.0,15001.0,Educació. Productivitat funcionàris,,3230.0,1.0,3000.0,,3000.0,3000.0
,3230.0,15002.0,Educació. Productivitat laborals,,3230.0,1.0,90000.0,,90000.0,73199.45
,3230.0,15003.0,Educació. Productivitat personal laboral contractat,,3230.0,1.0,5750.0,,5750.0,12366.67
,3230.0,16000.0,Educació. Seguridad Social,,3230.0,1.0,284044.78,,284044.78,249225.79
,3230.0,16008.0,Educació. Asistencia médico-farmacéutica,,3230.0,1.0,4500.0,,4500.0,5941.0
,3230.0,20500.0,Educació.Arrendaments. Mobiliari i estris,,3230.0,2.0,,,,249.16
,3230.0,21200.0,Educació.Repar. Manteniment i conserv. edificis i altres,,3230.0,2.0,,,,2649.82
,3230.0,21300.0,Educació.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,3230.0,2.0,,,,4267.45
,3230.0,21500.0,Educació. Repar. Manteniment i conserv. Mobilliari i béns,,3230.0,2.0,10000.0,,10000.0,3953.31
,3230.0,21600.0,Educació.Manteniment equisp informàtics,,3230.0,2.0,,,,10.3
,3230.0,22000.0,Educació. Ordinario no inventariable,,3230.0,2.0,30000.0,,30000.0,3124.81
,3230.0,22001.0,"Educació.Prensa, revistas, libros y otras publicaciones",,3230.0,2.0,,,,156.0
,3230.0,22101.0,Educació.Agua,,3230.0,2.0,,,,5959.17
,3230.0,22102.0,Educació.Gas,,3230.0,2.0,,,,5618.2
,3230.0,22104.0,Educació.Vestuario,,3230.0,2.0,,,,733.44
,3230.0,22105.0,Educació. Productos alimenticios,,3230.0,2.0,50000.0,,50000.0,18237.09
,3230.0,22106.0,Educació.Productos farmacéuticos y material sanitario,,3230.0,2.0,,,,417.13
,3230.0,22110.0,Educació.Productos de limpieza y aseo,,3230.0,2.0,,,,7065.94
,3230.0,22112.0,"Educació.Suministros de material electrónico, eléctrico y de telecomunicaciones",,3230.0,2.0,,,,14.17
,3230.0,22199.0,Educació.Otros suministros,,3230.0,2.0,,,,294.9
,3230.0,22699.0,Educació. Otros gastos diversos,,3230.0,2.0,30000.0,,30000.0,3815.52
,3230.0,22700.0,Educació. Limpieza y Aseo,,3230.0,2.0,50000.0,,50000.0,58540.16
,3230.0,22701.0,Educació.Seguridad,,3230.0,2.0,,,,1132.56
,3230.0,22706.0,Educació.Estudios y trabajos técnicos,,3230.0,2.0,,,,137.49
,3230.0,22799.0,Educació. Otros trabajos realizados por otras empresas y profesionales,,3230.0,2.0,145000.0,,145000.0,35531.47
,3230.0,23020.0,Educació.Del personal no directivo,,3230.0,2.0,,,,14.06
,3230.0,46202.0,Educació. Transferències Nominativa a Ajuntaments,,3230.0,4.0,18000.0,,18000.0,18000.0
,3230.0,48100.0,Educació. Prem. beques i pensions d´estudis i investigació,,3230.0,4.0,412300.0,,412300.0,244099.73
,3230.0,48901.0,Educació. Subvencions nominatives,,3230.0,4.0,218500.0,7000.0,225500.0,217883.74
,3230.0,62300.0,Educació.Maquinaria,,3230.0,6.0,,,,1198.26
,3230.0,62500.0,Educació.Inversió nova de mobiliari i béns,,3230.0,6.0,,,,44623.96
,3230.0,62900.0,Educació.Inversió associada al funcionament dels serveis,,3230.0,6.0,,,,6033.85
,3230.0,63200.0,Educació Industrials,,3230.0,6.0,1142743.77,,1142743.77,821831.28
,3230.0,63203.0,Educació. Otras construcciones,,3230.0,6.0,,-28000.0,-28000.0,19468.44
,3230.0,63301.0,Educació.Instalaciones,,3230.0,6.0,,,,246.11
,3230.0,63901.0,Educació.Otras inversiones de reposición asociadas al funcionamiento operativo de los servicios. Otro inmovilizado material en curso.,,3230.0,6.0,,,,13045.01
,3260.0,13000.0,Educació Vial. Retribuciones básicas,,3260.0,1.0,8810.06,2000.0,10810.06,8810.06
,3260.0,13002.0,Educació Vial. Otras remuneraciones,,3260.0,1.0,9016.48,,9016.48,9016.48
,3260.0,13700.0,Educació Vial.Contribucions a plans i fons de pensions laborals,,3260.0,1.0,,,,740.16
,3260.0,15002.0,Educació Vial. Productivitat laborals,,3260.0,1.0,3000.0,,3000.0,3000.0
,3260.0,16000.0,Educació Vial. Seguridad Social,,3260.0,1.0,7066.89,,7066.89,7490.94
,3260.0,16008.0,Educació Vial. Asistencia médico-farmacéutica,,3260.0,1.0,300.0,,300.0,300.0
,3260.0,21200.0,Educació Vial.Repar. Manteniment i conserv. edificis i altres,,3260.0,2.0,,,,2470.6
,3260.0,21300.0,Educació Vial.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,3260.0,2.0,,,,828.25
,3260.0,21500.0,Educació Vial.Repar. Manteniment i conserv. Mobilliari i béns,,3260.0,2.0,,,,1448.22
,3260.0,22000.0,Educació Vial.Ordinario no inventariable,,3260.0,2.0,,,,122.0
,3260.0,22110.0,Educació Vial,,3260.0,2.0,,,,686.38
,3260.0,22601.0,Educació Vial.Atenciones protocolarias y representativas,,3260.0,2.0,,,,859.1
,3260.0,22699.0,Educació Vial. Otros gastos diversos,,3260.0,2.0,27805.0,-3481.92,24323.08,31.0
,3260.0,22799.0,Educació Vial. Otros trabajos realizados por otras empresas y profesionales,,3260.0,2.0,50000.0,,50000.0,17483.49
,3260.0,62500.0,Educació Vial.Inversió nova de mobiliari i béns,,3260.0,6.0,,2025.99,2025.99,1266.19
,3260.0,62900.0,Educació Vial.Inversió associada al funcionament dels serveis,,3260.0,6.0,,,,500.64
,3260.0,63300.0,Educació Vial.Maquinaria,,3260.0,6.0,,1455.93,1455.93,
,3340.0,10100.0,Promoció Cultural Retribuciones básicas,,3340.0,1.0,42854.53,,42854.53,22340.42
,3340.0,12000.0,Promoció Cultural Sueldos del Grupo A1,,3340.0,1.0,29354.64,,29354.64,32513.17
,3340.0,12001.0,Promoció Cultural Sueldos del Grupo A2,,3340.0,1.0,25813.04,,25813.04,26512.42
,3340.0,12003.0,Promoció Cultural Sueldos del Grupo C1,,3340.0,1.0,39539.36,,39539.36,40780.5
,3340.0,12004.0,Promoció Cultural Sueldos del Grupo C2,,3340.0,1.0,41892.9,,41892.9,43055.25
,3340.0,12005.0,Promoció Cultural Sueldos del Grupo E,,3340.0,1.0,15357.16,,15357.16,15905.62
,3340.0,12006.0,Promoció Cultural Trienios,,3340.0,1.0,28154.48,,28154.48,29227.29
,3340.0,12100.0,Promoció Cultural Complemento de destino,,3340.0,1.0,87646.3,,87646.3,89407.44
,3340.0,12101.0,Promoció Cultural Complemento específico,,3340.0,1.0,108927.84,,108927.84,111883.38
,3340.0,12103.0,Promoció Cultural Otros complementos,,3340.0,1.0,13055.28,,13055.28,13000.46
,3340.0,12700.0,Promoció Cultural.Contribuciones a planes y fondos de pensiones funcionaris,,3340.0,1.0,,,,11102.4
,3340.0,13100.0,Promoció Cultural.Retribucions personal laboral temporal,,3340.0,1.0,,9979.82,9979.82,9209.95
,3340.0,15001.0,Promoció Cultural Productivitat funcionàris,,3340.0,1.0,69902.4,,69902.4,69652.4
,3340.0,15003.0,Promoció Cultural.Productivitat personal laboral contractat,,3340.0,1.0,,1500.0,1500.0,1500.0
,3340.0,15100.0,Promoció Cultural.Gratificacions,,3340.0,1.0,,,,371.93
,3340.0,16000.0,Promoció Cultural Seguridad Social,,3340.0,1.0,135133.61,4088.9,139222.51,136960.27
,3340.0,16008.0,Promoció Cultural Asistencia médico-farmacéutica,,3340.0,1.0,3900.0,,3900.0,2715.5
,3340.0,20300.0,"Promoció Cultural.Arrendamientos maquinaria, instalaciones y utillaje",,3340.0,2.0,,,,6392.09
,3340.0,21200.0,Promoció Cultural Repar. Manteniment i conserv. edificis i altres,,3340.0,2.0,120800.0,,120800.0,726.0
,3340.0,21300.0,Promoció Cultural Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,3340.0,2.0,10000.0,,10000.0,4040.95
,3340.0,21500.0,Promoció Cultural.Repar. Manteniment i conserv. Mobilliari i béns,,3340.0,2.0,,,,5554.28
,3340.0,21600.0,Promoció Cultural.Manteniment equisp informàtics,,3340.0,2.0,,,,1815.0
,3340.0,22000.0,Promoció Cultural.Ordinario no inventariable,,3340.0,2.0,,,,825.3
,3340.0,22001.0,"Promoció Cultural Prensa, revistas, libros y otras publicaciones",,3340.0,2.0,30000.0,,30000.0,4642.35
,3340.0,22100.0,Promoció Cultural.Energía eléctrica,,3340.0,2.0,,,,4680.1
,3340.0,22101.0,Promoció Cultural.Agua,,3340.0,2.0,,,,427.93
,3340.0,22104.0,Promoció Cultural.Vestuario,,3340.0,2.0,,,,146.51
,3340.0,22199.0,Promoció Cultural Otros suministros,,3340.0,2.0,60000.0,,60000.0,321.72
,3340.0,22400.0,Promoció Cultural.Assegurances,,3340.0,2.0,,,,3983.96
,3340.0,22502.0,Promoció Cultural.Tributos de las Entidades locales,,3340.0,2.0,,,,2245.5
,3340.0,22601.0,Promoció Cultural.Atenciones protocolarias y representativas,,3340.0,2.0,,,,790.35
,3340.0,22602.0,Promoció Cultural Publicidad y propaganda,,3340.0,2.0,3000.0,5000.0,8000.0,16009.84
,3340.0,22606.0,"Promoció Cultural.Reuniones, conferencias y cursos",,3340.0,2.0,,,,770.0
,3340.0,22609.0,Promoció Cultural.Actividades culturales y deportivas,,3340.0,2.0,,,,23612.16
,3340.0,22699.0,Promoció Cultural Otros gastos diversos,,3340.0,2.0,260000.0,,260000.0,32440.78
,3340.0,22700.0,Promoció Cultural.Limpieza y Aseo,,3340.0,2.0,50000.0,,50000.0,31363.23
,3340.0,22701.0,Promoció Cultural.Seguridad,,3340.0,2.0,,,,7132.5
,3340.0,22706.0,Promoció Cultural.Estudios y trabajos técnicos,,3340.0,2.0,,,,34933.19
,3340.0,22799.0,Promoció Cultural Otros trabajos realizados por otras empresas y profesionales,,3340.0,2.0,206200.0,,206200.0,401126.48
,3340.0,23000.0,Promoció Cultural.De los miembros de los órganos de gobierno,,3340.0,2.0,,,,192.82
,3340.0,23020.0,Promoció Cultural.Del personal no directivo,,3340.0,2.0,,,,9.95
,3340.0,23100.0,Promoció Cultural.De los miembros de los órganos de gobierno,,3340.0,2.0,,,,1690.7
,3340.0,23120.0,Promoció Cultural.Del personal no directivo,,3340.0,2.0,,,,219.44
,3340.0,23300.0,Promoció Cultural.Altres indemnitzacions per raó de servei,,3340.0,2.0,,,,3810.0
,3340.0,46200.0,Promoció Cultural.Transferències corrents a Ajuntaments,,3340.0,4.0,,,,13000.0
,3340.0,46201.0,Promoció Cultural.Transf. a organismes autonoms administratius,,3340.0,4.0,,8000.0,8000.0,
,3340.0,46202.0,Promoció Cultural.Transferències Nominativa a Ajuntaments,,3340.0,4.0,,,,6000.0
,3340.0,47000.0,Promoció Cultural.Transferències a empreses privades,,3340.0,4.0,,,,5285.12
