#,Funcional,Económica,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
,2311.0,22799.0,Oficina de la Dona Otros trabajos realizados por otras empresas y profesionales,,2311.0,2.0,14000.0,-14000.0,,
,2311.0,23120.0,Oficina de la Dona.Locomoción. Del personal no directivo,,2311.0,2.0,,,,290.91
,2311.0,23300.0,Oficina de la Dona.Altres indemnitzacions per raó de servei,,2311.0,2.0,,,,15.0
,2311.0,62300.0,Oficina de la Dona.Maquinaria,,2311.0,6.0,,,,698.01
,2311.0,62500.0,Oficina de la Dona.Inversió nova de mobiliari i béns,,2311.0,6.0,,,,2431.76
,2311.0,63300.0,Oficina de la Dona.Maquinaria,,2311.0,6.0,,,,869.06
,2311.0,63500.0,Oficina de la Dona Mobiliario,,2311.0,6.0,5000.0,,5000.0,
,2312.0,12000.0,Atenció Inmigrants.Sueldos del Grupo A1,,2312.0,1.0,,,,13952.19
,2312.0,12004.0,Atenció Inmigrants.Sueldos del Grupo C2,,2312.0,1.0,,,,7435.69
,2312.0,12006.0,Atenció Inmigrants.Trienios,,2312.0,1.0,,,,1562.82
,2312.0,12100.0,Atenció Inmigrants.Complemento de destino,,2312.0,1.0,,,,11342.5
,2312.0,12101.0,Atenció Inmigrants.Complemento específico,,2312.0,1.0,,,,15491.27
,2312.0,12103.0,Atenció Inmigrants.Otros complementos,,2312.0,1.0,,,,1848.4
,2312.0,13100.0,Atenció Inmigrants Retribucions personal laboral temporal,,2312.0,1.0,88364.84,,88364.84,16111.5
,2312.0,15001.0,Atenció Inmigrants.Productivitat funcionàris,,2312.0,1.0,,,,5866.67
,2312.0,15003.0,Atenció Inmigrants Productivitat personal laboral contractat,,2312.0,1.0,9000.0,,9000.0,1500.01
,2312.0,16000.0,Atenció Inmigrants Seguridad Social,,2312.0,1.0,32227.77,,32227.77,26767.61
,2312.0,21300.0,Atenció Inmigrants.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,2312.0,2.0,,,,50.01
,2312.0,21500.0,Atenció Inmigrants.Repar. Manteniment i conserv. Mobilliari i béns,,2312.0,2.0,,,,130.52
,2312.0,22699.0,Atenció Inmigrants Otros gastos diversos,,2312.0,2.0,20000.0,,20000.0,
,2313.0,13000.0,Drogodepedencies Retribucions persona laboral,,2313.0,1.0,92244.64,,92244.64,86469.04
,2313.0,13002.0,Drogodepedencies Otras remuneraciones,,2313.0,1.0,117913.72,,117913.72,109028.29
,2313.0,15002.0,Drogodepedencies Productivitat laborals,,2313.0,1.0,28195.32,,28195.32,27936.99
,2313.0,16000.0,Drogodepedencies Seguridad Social,,2313.0,1.0,70128.75,,70128.75,74577.29
,2313.0,16008.0,Drogodepedencies.Asistencia médico-farmacéutica,,2313.0,1.0,,,,1490.0
,2313.0,21200.0,Drogodepedencies.Repar. Manteniment i conserv. edificis i altres,,2313.0,2.0,,,,348.3
,2313.0,21300.0,Drogodepedencies.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,2313.0,2.0,,,,106.2
,2313.0,21400.0,Drogodepedencies.Reparac. Manten. i Conserv. Mat. Transport,,2313.0,2.0,,,,251.32
,2313.0,21500.0,Drogodepedencies.Repar. Manteniment i conserv. Mobilliari i béns,,2313.0,2.0,,,,2365.43
,2313.0,22000.0,Drogodepedencies.Ordinario no inventariable,,2313.0,2.0,,,,504.02
,2313.0,22001.0,"Drogodepedencies.Prensa, revistas, libros y otras publicaciones",,2313.0,2.0,,,,385.48
,2313.0,22002.0,"Drogodepedencies.Material, informático no inventariable",,2313.0,2.0,,,,30.48
,2313.0,22101.0,Drogodepedencies.Agua,,2313.0,2.0,,,,28.97
,2313.0,22106.0,Drogodepedencies Productos farmacéuticos y material sanitario,,2313.0,2.0,225000.0,,225000.0,146818.0
,2313.0,22107.0,Drogodepedencies.Productos farmacéuticos,,2313.0,2.0,,,,1332.44
,2313.0,22110.0,Drogodepedencies.Productos de limpieza y aseo,,2313.0,2.0,,,,281.84
,2313.0,22502.0,Drogodepedencies.Tributos de las Entidades Locales,,2313.0,2.0,,,,2471.28
,2313.0,22699.0,Drogodepedencies Otros gastos diversos,,2313.0,2.0,15000.0,,15000.0,800.43
,2313.0,22700.0,Drogodepedencies.Limpieza y Aseo,,2313.0,2.0,,,,696.2
,2313.0,22701.0,Drogodepedencies.Seguridad,,2313.0,2.0,,,,453.12
,2313.0,22799.0,Drogodepedencies.Otros trabajos realizados por otras empresas y profesionales,,2313.0,2.0,,,,704.51
,2313.0,23120.0,Drogodepedencies.Locomoción. Del personal no directivo,,2313.0,2.0,,,,8.05
,2313.0,23300.0,Drogodepedencies.Altres indemnitzacions per raó de servei,,2313.0,2.0,,,,15.0
,2314.0,12001.0,Insersió socio laboral.Sueldos del Grupo A2,,2314.0,1.0,,,,9294.34
,2314.0,12004.0,Insersió socio laboral Sueldos del Grupo C2,,2314.0,1.0,8378.58,,8378.58,7784.79
,2314.0,12005.0,Insersió socio laboral Sueldos del Grupo E,,2314.0,1.0,7678.58,,7678.58,7038.7
,2314.0,12006.0,Insersió socio laboral Trienios,,2314.0,1.0,1945.88,,1945.88,2793.05
,2314.0,12100.0,Insersió socio laboral Complemento de destino,,2314.0,1.0,7911.12,,7911.12,12017.78
,2314.0,12101.0,Insersió socio laboral Complemento específico,,2314.0,1.0,9825.48,,9825.48,15528.59
,2314.0,12103.0,Insersió socio laboral Otros complementos,,2314.0,1.0,1310.16,,1310.16,2308.4
,2314.0,13000.0,Insersió socio laboral Retribucions persona laboral,,2314.0,1.0,48872.27,,48872.27,55157.88
,2314.0,13001.0,Insersió socio laboral.Horas extraordinarias,,2314.0,1.0,,,,348.23
,2314.0,13002.0,Insersió socio laboral Otras remuneraciones,,2314.0,1.0,70807.42,,70807.42,76053.58
,2314.0,13100.0,Insersió socio laboral Retribucions personal laboral temporal,,2314.0,1.0,152050.06,,152050.06,98374.79
,2314.0,15001.0,Insersió socio laboral Productivitat funcionàris,,2314.0,1.0,6000.0,,6000.0,8200.01
,2314.0,15002.0,Insersió socio laboral Productivitat laborals,,2314.0,1.0,9000.0,,9000.0,11016.68
,2314.0,15003.0,Insersió socio laboral Productivitat personal laboral contractat,,2314.0,1.0,13250.0,,13250.0,9050.01
,2314.0,16000.0,Insersió socio laboral Seguridad Social,,2314.0,1.0,104588.05,,104588.05,106217.02
,2314.0,16008.0,Insersió socio laboral.Asistencia médico-farmacéutica,,2314.0,1.0,,,,1740.17
,2314.0,20200.0,Insersió socio laboral.Lloguers,,2314.0,2.0,,,,3900.0
,2314.0,22000.0,Insersió socio laboral.Ordinario no inventariable,,2314.0,2.0,,,,384.2
,2314.0,22104.0,Insersió socio laboral.Vestuario,,2314.0,2.0,,,,158.88
,2314.0,22400.0,Insersió socio laboral.De edificios y locales,,2314.0,2.0,,,,972.18
,2314.0,22606.0,"Insersió socio laboral.Reuniones, conferencias y cursos",,2314.0,2.0,,,,1560.0
,2314.0,22699.0,Insersió socio laboral Otros gastos diversos,,2314.0,2.0,35000.0,-30000.0,5000.0,132.51
,2314.0,22706.0,Insersió socio laboral.Estudios y trabajos técnicos,,2314.0,2.0,,,,5528.34
,2314.0,22799.0,Insersió socio laboral Otros trabajos realizados por otras empresas y profesionales,,2314.0,2.0,115000.0,-100000.0,15000.0,
,2314.0,23020.0,Insersió socio laboral.Dietas. Del personal no directivo,,2314.0,2.0,,,,7.03
,2314.0,23120.0,Insersió socio laboral.Locomoción. Del personal no directivo,,2314.0,2.0,,,,122.55
,2314.0,48902.0,Insersió socio laboral Renda mínima Insersió,,2314.0,4.0,235286.0,16000.0,251286.0,241366.32
,2314.0,62500.0,Insersió socio laboral.Inversió nova de mobiliari i béns,,2314.0,6.0,,1454.8,1454.8,208.86
,2330.0,12004.0,Atenció Discapacitats.Sueldos del Grupo C2,,2330.0,1.0,,,,7764.82
,2330.0,12005.0,Atenció Discapacitats Sueldos del Grupo E,,2330.0,1.0,8378.58,,8378.58,
,2330.0,12006.0,Atenció Discapacitats Trienios,,2330.0,1.0,1001.04,,1001.04,927.73
,2330.0,12100.0,Atenció Discapacitats Complemento de destino,,2330.0,1.0,4270.14,,4270.14,3954.96
,2330.0,12101.0,Atenció Discapacitats Complemento específico,,2330.0,1.0,5102.16,,5102.16,4725.57
,2330.0,12103.0,Atenció Discapacitats Otros complementos,,2330.0,1.0,657.84,,657.84,656.01
,2330.0,13000.0,Atenció Discapacitats Retribucions persona laboral,,2330.0,1.0,172774.23,-98933.46,73840.77,70799.39
,2330.0,13002.0,Atenció Discapacitats Otras remuneraciones,,2330.0,1.0,215906.72,-110000.0,105906.72,92589.32
,2330.0,13100.0,Atenció Discapacitats Retribucions personal laboral temporal,,2330.0,1.0,270844.41,,270844.41,95791.03
,2330.0,15001.0,Atenció Discapacitats Productivitat funcionàris,,2330.0,1.0,3000.0,,3000.0,2991.67
,2330.0,15002.0,Atenció Discapacitats Productivitat laborals,,2330.0,1.0,45000.0,,45000.0,21158.67
,2330.0,15003.0,Atenció Discapacitats Productivitat personal laboral contractat,,2330.0,1.0,27750.0,,27750.0,13408.37
,2330.0,16000.0,Atenció Discapacitats Seguridad Social,,2330.0,1.0,238562.69,,238562.69,128937.18
,2330.0,16008.0,Atenció Discapacitats.Asistencia médico-farmacéutica,,2330.0,1.0,,,,963.0
,2330.0,20200.0,Atenció Discapacitats.Lloguers,,2330.0,2.0,,,,12266.8
,2330.0,21200.0,Atenció Discapacitats.Repar. Manteniment i conserv. edificis i altres,,2330.0,2.0,,,,1282.8
,2330.0,21300.0,Atenció Discapacitats Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,2330.0,2.0,20000.0,,20000.0,1706.7
,2330.0,21400.0,Atenció Discapacitats Reparac. Manten. i Conserv. Mat. Transport,,2330.0,2.0,35000.0,,35000.0,3136.75
,2330.0,21500.0,Atenció Discapacitats.Repar. Manteniment i conserv. Mobilliari i béns,,2330.0,2.0,,,,4682.52
,2330.0,22000.0,Atenció Discapacitats Ordinario no inventariable,,2330.0,2.0,10000.0,,10000.0,1621.18
,2330.0,22001.0,"Atenció Discapacitats.Prensa, revistas, libros y otras publicaciones",,2330.0,2.0,,,,336.6
,2330.0,22101.0,Atenció Discapacitats.Agua,,2330.0,2.0,,,,3770.22
,2330.0,22103.0,Atenció Discapacitats.Combustibles y carburantes,,2330.0,2.0,,,,10896.52
,2330.0,22104.0,Atenció Discapacitats.Vestuario,,2330.0,2.0,,,,338.62
,2330.0,22105.0,Atenció Discapacitats.Productos alimenticios,,2330.0,2.0,,,,10772.62
,2330.0,22106.0,Atenció Discapacitats Productos farmacéuticos y material sanitario,,2330.0,2.0,20000.0,,20000.0,4860.78
,2330.0,22110.0,Atenció Discapacitats.Productos de limpieza y aseo,,2330.0,2.0,,,,2337.66
,2330.0,22111.0,"Atenció Discapacitats.Suministros de repuestos de maquinaria, utillaje y elementos de transporte",,2330.0,2.0,,,,235.56
,2330.0,22199.0,Atenció Discapacitats.Otros suministros,,2330.0,2.0,,,,334.45
,2330.0,22200.0,Atenció Discapacitats Servicios de Telecomunicaciones,,2330.0,2.0,5000.0,,5000.0,5.5
,2330.0,22201.0,Atenció Discapacitats.Postales,,2330.0,2.0,,,,66.7
,2330.0,22300.0,Atenció Discapacitats Transports,,2330.0,2.0,250000.0,-200000.0,50000.0,921.48
,2330.0,22400.0,Atenció Discapacitats. Assegurances,,2330.0,2.0,,,,742.7
,2330.0,22403.0,Atenció Discapacitats.Altres riscos,,2330.0,2.0,,,,952.48
,2330.0,22502.0,Atenció Discapacitats.Tributos de las Entidades Locales,,2330.0,2.0,,,,1001.74
,2330.0,22602.0,Atenció Discapacitats.Publicidad y propaganda,,2330.0,2.0,,,,240.48
,2330.0,22609.0,Atenció Discapacitats.Actividades culturales y deportivas,,2330.0,2.0,,,,468.67
,2330.0,22699.0,Atenció Discapacitats Otros gastos diversos,,2330.0,2.0,160000.0,-156000.0,4000.0,2438.26
,2330.0,22706.0,Atenció Discapacitats.Estudios y trabajos técnicos,,2330.0,2.0,,,,9140.0
,2330.0,22799.0,Atenció Discapacitats Otros trabajos realizados por otras empresas y profesionales,,2330.0,2.0,450000.0,-392000.0,58000.0,12453.84
,2330.0,23120.0,Atenció Discapacitats.Locomoción. Del personal no directivo,,2330.0,2.0,,,,16.15
,2330.0,23300.0,Atenció Discapacitats.Altres indemnitzacions per raó de servei,,2330.0,2.0,,,,15.0
,2330.0,48100.0,Atenció Discapacitats.Prem. beques i pensions d'estudis i investigació,,2330.0,4.0,,,,11826.0
,2330.0,48900.0,Atenció Discapacitats Transferències corrents a fam. i instit. sense fi de lucre,,2330.0,4.0,20000.0,237000.0,257000.0,321046.11
,2330.0,48901.0,Atenció Discapacitats Subvencions nominatives,,2330.0,4.0,154000.0,-16000.0,138000.0,
,2330.0,62300.0,Atenció Discapacitats.Maquinaria,,2330.0,6.0,,10545.2,10545.2,
,2330.0,62500.0,Atenció Discapacitats.Inversió nova de mobiliari i béns,,2330.0,6.0,,5000.0,5000.0,1026.0
,2330.0,62600.0,Atenció Discapacitats.Inv.Nova equips per process. d´Informació,,2330.0,6.0,,,,194.7
,2330.0,63301.0,Atenció Discapacitats.Instalaciones,,2330.0,6.0,,,,9545.21
,3120.0,12004.0,Hospital Cas Serres Sueldos del Grupo C2,,3120.0,1.0,33514.32,,33514.32,27225.73
,3120.0,12005.0,Hospital Cas Serres Sueldos del Grupo E,,3120.0,1.0,7678.58,,7678.58,4799.1
,3120.0,12006.0,Hospital Cas Serres Trienios,,3120.0,1.0,4097.5,,4097.5,3466.06
,3120.0,12100.0,Hospital Cas Serres Complemento de destino,,3120.0,1.0,23235.38,,23235.38,17845.04
,3120.0,12101.0,Hospital Cas Serres Complemento específico,,3120.0,1.0,27075.58,,27075.58,21327.51
,3120.0,12103.0,Hospital Cas Serres Otros complementos,,3120.0,1.0,3283.68,,3283.68,8618.28
,3120.0,13000.0,Hospital Cas Serres Retribucions persona laboral,,3120.0,1.0,1020295.17,,1020295.17,935267.4
,3120.0,13001.0,Hospital Cas Serres.Horas extraordinarias,,3120.0,1.0,,,,197.71
,3120.0,13002.0,Hospital Cas Serres Otras remuneraciones,,3120.0,1.0,1409167.06,,1409167.06,1456586.03
,3120.0,13100.0,Hospital Cas Serres Retribucions personal laboral temporal,,3120.0,1.0,1639395.17,4661.61,1644056.78,1289088.09
,3120.0,15001.0,Hospital Cas Serres Productivitat funcionàris,,3120.0,1.0,15000.0,,15000.0,12327.05
,3120.0,15002.0,Hospital Cas Serres Productivitat laborals,,3120.0,1.0,294073.92,,294073.92,288373.93
,3120.0,15003.0,Hospital Cas Serres Productivitat personal laboral contractat,,3120.0,1.0,203058.34,,203058.34,156975.6
,3120.0,16000.0,Hospital Cas Serres Seguridad Social,,3120.0,1.0,1505461.13,-110000.0,1395461.13,1227107.14
,3120.0,16008.0,Hospital Cas Serres Asistencia médico-farmacéutica,,3120.0,1.0,28200.0,,28200.0,19096.39
,3120.0,20200.0,Hospital Cas Serres.Lloguers,,3120.0,2.0,,,,
,3120.0,20500.0,Hospital Cas Serres.Arrendaments. Mobiliari i estris,,3120.0,2.0,,,,818.55
,3120.0,21200.0,Hospital Cas Serres.Repar. Manteniment i conserv. edificis i altres,,3120.0,2.0,,,,10244.23
,3120.0,21300.0,Hospital Cas Serres.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,3120.0,2.0,,,,24491.77
,3120.0,21500.0,Hospital Cas Serres.Repar. Manteniment i conserv. Mobilliari i béns,,3120.0,2.0,,,,7842.48
,3120.0,22000.0,Hospital Cas Serres.Ordinario no inventariable,,3120.0,2.0,,,,358.45
,3120.0,22001.0,"Hospital Cas Serres.Prensa, revistas, libros y otras publicaciones",,3120.0,2.0,,,,962.4
,3120.0,22100.0,Hospital Cas Serres Energía eléctrica,,3120.0,2.0,,,,20474.67
,3120.0,22101.0,Hospital Cas Serres Agua,,3120.0,2.0,,,,45633.46
,3120.0,22102.0,Hospital Cas Serres.Gas,,3120.0,2.0,,,,10329.65
,3120.0,22104.0,Hospital Cas Serres Vestuario,,3120.0,2.0,25000.0,,25000.0,5168.09
,3120.0,22105.0,Hospital Cas Serres Productos alimenticios,,3120.0,2.0,352000.0,,352000.0,261951.55
,3120.0,22106.0,Hospital Cas Serres Productos farmacéuticos y material sanitario,,3120.0,2.0,210000.0,,210000.0,74773.84
,3120.0,22109.0,Hospital Cas Serres.Material especial,,3120.0,2.0,,,,120410.79
,3120.0,22110.0,Hospital Cas Serres Productos de limpieza y aseo,,3120.0,2.0,175000.0,,175000.0,27650.54
,3120.0,22111.0,"Hospital Cas Serres.Suministros de repuestos de maquinaria, utillaje y elementos de transporte",,3120.0,2.0,,,,395.0
,3120.0,22112.0,"Hospital Cas Serres.Suministros de material electrónico, eléctrico y de telecomunicaciones",,3120.0,2.0,,,,931.46
,3120.0,22199.0,Hospital Cas Serres Otros suministros,,3120.0,2.0,250000.0,,250000.0,8366.43
,3120.0,22300.0,Hospital Cas Serres Transports,,3120.0,2.0,50000.0,,50000.0,
,3120.0,22502.0,Hospital Cas Serres.Tributos de las Entidades Locales,,3120.0,2.0,,,,
,3120.0,22609.0,Hospital Cas Serres.Actividades culturales y deportivas,,3120.0,2.0,,,,46.0
,3120.0,22699.0,Hospital Cas Serres Otros gastos diversos,,3120.0,2.0,78000.0,80000.0,158000.0,3166.13
,3120.0,22700.0,Hospital Cas Serres.Limpieza y Aseo,,3120.0,2.0,,,,184706.73
,3120.0,22706.0,Hospital Cas Serres.Estudios y trabajos técnicos,,3120.0,2.0,,,,385.86
,3120.0,22799.0,Hospital Cas Serres.Otros trabajos realizados por otras empresas y profesionales,,3120.0,2.0,,,,75102.98
,3120.0,61900.0,Hospital Cas Serres.Otras inversiones de reposición en infraestructuras y bienes destinados al uso general,,3120.0,6.0,,,,9839.78
,3120.0,62300.0,Hospital Cas Serres.Maquinaria,,3120.0,6.0,,473000.0,473000.0,548.7
,3120.0,62303.0,Hospital Cas Serres.Útils i eines,,3120.0,6.0,,,,174.06
,3120.0,62500.0,Hospital Cas Serres Inversió nova de mobiliari i béns,,3120.0,6.0,100000.0,,100000.0,23908.32
,3120.0,62501.0,Hospital Cas Serres.Equips d'oficina,,3120.0,6.0,,,,55.45
,3120.0,62600.0,Hospital Cas Serres.Inv.Nova equips per process. d´Informació,,3120.0,6.0,,,,824.82
,3120.0,63300.0,Hospital Cas Serres.Maquinaria,,3120.0,6.0,,,,581.32
,3120.0,63301.0,Hospital Cas Serres.Instalaciones,,3120.0,6.0,,,,27838.06
,3120.0,63303.0,Hospital Cas Serres.Utiles y herramientas,,3120.0,6.0,,,,256.09
,3210.0,12004.0,Educació Sueldos del Grupo C2,,3210.0,1.0,8378.58,,8378.58,7784.79
,3210.0,12006.0,Educació Trienios,,3210.0,1.0,438.84,,438.84,407.64
,3210.0,12100.0,Educació Complemento de destino,,3210.0,1.0,4270.14,,4270.14,3965.13
,3210.0,12101.0,Educació Complemento específico,,3210.0,1.0,5102.16,,5102.16,4737.72
,3210.0,12103.0,Educació Otros complementos,,3210.0,1.0,657.84,,657.84,657.84
,3210.0,13000.0,Educació Retribucions persona laboral,,3210.0,1.0,264322.65,,264322.65,252770.1
,3210.0,13002.0,Educació Otras remuneraciones,,3210.0,1.0,322295.62,,322295.62,361045.58
,3210.0,13100.0,Educació Retribucions personal laboral temporal,,3210.0,1.0,254223.82,,254223.82,113261.72
,3210.0,15001.0,Educació Productivitat funcionàris,,3210.0,1.0,3000.0,,3000.0,3000.0
,3210.0,15002.0,Educació Productivitat laborals,,3210.0,1.0,72000.0,,72000.0,73104.31
,3210.0,15003.0,Educació Productivitat personal laboral contractat,,3210.0,1.0,32000.0,,32000.0,14274.78
,3210.0,16000.0,Educació Seguridad Social,,3210.0,1.0,310093.53,,310093.53,266054.38
,3210.0,16008.0,Educació Asistencia médico-farmacéutica,,3210.0,1.0,6300.0,,6300.0,3665.97
,3210.0,20500.0,Educació.Arrendaments. Mobiliari i estris,,3210.0,2.0,,,,830.21
,3210.0,21200.0,Educació.Repar. Manteniment i conserv. edificis i altres,,3210.0,2.0,,,,4880.35
,3210.0,21300.0,Educació.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,3210.0,2.0,,,,3969.64
,3210.0,21500.0,Educació Repar. Manteniment i conserv. Mobilliari i béns,,3210.0,2.0,10000.0,,10000.0,2771.3
,3210.0,21600.0,Educació.Manteniment equisp informàtics,,3210.0,2.0,,,,35.4
,3210.0,22000.0,Educació Ordinario no inventariable,,3210.0,2.0,30000.0,,30000.0,1797.74
,3210.0,22001.0,"Educació.Prensa, revistas, libros y otras publicaciones",,3210.0,2.0,,,,978.82
,3210.0,22100.0,Educació.Energía eléctrica,,3210.0,2.0,,,,700.64
,3210.0,22101.0,Educació Agua,,3210.0,2.0,,,,24671.8
,3210.0,22102.0,Educació.Gas,,3210.0,2.0,,,,22710.21
,3210.0,22104.0,Educació.Vestuario,,3210.0,2.0,,,,1380.32
,3210.0,22105.0,Educació Productos alimenticios,,3210.0,2.0,50000.0,,50000.0,35899.87
,3210.0,22106.0,Educació.Productos farmacéuticos y material sanitario,,3210.0,2.0,,,,225.68
,3210.0,22110.0,Educació.Productos de limpieza y aseo,,3210.0,2.0,,,,6761.27
,3210.0,22111.0,"Educació.Suministros de repuestos de maquinaria, utillaje y elementos de transporte",,3210.0,2.0,,,,5.24
,3210.0,22199.0,Educació.Otros suministros,,3210.0,2.0,,,,269.5
,3210.0,22502.0,Educació.Tributos de las Entidades Locales,,3210.0,2.0,,,,388.06
,3210.0,22602.0,Educació.Publicidad y propaganda,,3210.0,2.0,,,,1528.06
,3210.0,22699.0,Educació Otros gastos diversos,,3210.0,2.0,30000.0,,30000.0,2447.28
,3210.0,22700.0,Educació Limpieza y Aseo,,3210.0,2.0,50000.0,,50000.0,62111.78
,3210.0,22701.0,Educació.Seguridad,,3210.0,2.0,,,,988.84
,3210.0,22706.0,Educació.Estudios y trabajos técnicos,,3210.0,2.0,,,,1101.1
,3210.0,22799.0,Educació Otros trabajos realizados por otras empresas y profesionales,,3210.0,2.0,80000.0,-32000.0,48000.0,7585.36
,3210.0,35200.0,Educació.Intereses de demora,,3210.0,3.0,,15054.11,15054.11,
,3210.0,35900.0,Educació.Otros gastos financieros,,3210.0,3.0,,,,14751.33
,3210.0,42110.0,Educació A otros organismos autónomos,,3210.0,4.0,,,,75000.0
,3210.0,45000.0,Educació.Transf.Adm.Gral.CAIB,,3210.0,4.0,,,,
,3210.0,45100.0,Educació.Transf.Orgn.Aut.Administr.,,3210.0,4.0,,,,9353.8
,3210.0,45390.0,"Educació.Otras subvenciones a sociedades mercantiles, entidades públicas empresariales y otros organismos públicos dependientes de las Comunidades Autónomas",,3210.0,4.0,,,,13860.0
,3210.0,46201.0,Educació.Transf. a organismes autonoms administratius,,3210.0,4.0,,,,44000.0
,3210.0,47900.0,Educació.Otras subvenciones a empresas privadas,,3210.0,4.0,,,,10645.24
,3210.0,48100.0,Educació Prem. beques i pensions d'estudis i investigació,,3210.0,4.0,600000.0,-110360.08,489639.92,136516.4
,3210.0,48900.0,Educació Transferències corrents a fam. i instit. sense fi de lucre,,3210.0,4.0,20000.0,,20000.0,142100.0
,3210.0,62200.0,Educació Industrials,,3210.0,6.0,2151000.0,86997.49,2237997.49,95037.86
,3210.0,62500.0,Educació.Inversió nova de mobiliari i béns,,3210.0,6.0,,,,12539.62
,3210.0,63200.0,Educació Industrials,,3210.0,6.0,,,,3531.56
,3230.0,61900.0,Promoció de l'Educació.Otras inversiones de reposición en infraestructuras y bienes destinados al uso general,,3230.0,6.0,,,,721052.38
,3230.0,62203.0,Promoció de l'Educació.Otras construcciones,,3230.0,6.0,,1504050.58,1504050.58,670550.62
,3230.0,62500.0,Promoció de l'Educació.Inversió nova de mobiliari i béns,,3230.0,6.0,,,,43151.72
,3242.0,13000.0,Educació vial Retribucions persona laboral,,3242.0,1.0,8621.48,,8621.48,8005.66
,3242.0,13002.0,Educació vial Otras remuneraciones,,3242.0,1.0,9016.48,,9016.48,8419.04
,3242.0,15002.0,Educació vial Productivitat laborals,,3242.0,1.0,3000.0,,3000.0,3000.0
,3242.0,16000.0,Educació vial Seguridad Social,,3242.0,1.0,6604.15,,6604.15,7507.19
,3242.0,16008.0,Educació vial Asistencia médico-farmacéutica,,3242.0,1.0,300.0,,300.0,300.0
,3242.0,20500.0,Educació vial.Arrendaments. Mobiliari i estris,,3242.0,2.0,,,,924.7
,3242.0,21200.0,Educació vial.Repar. Manteniment i conserv. edificis i altres,,3242.0,2.0,,,,13119.68
,3242.0,21300.0,Educació vial.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,3242.0,2.0,,,,601.09
,3242.0,21400.0,Educació vial.Reparac. Manten. i Conserv. Mat. Transport,,3242.0,2.0,,,,1038.4
,3242.0,21500.0,Educació vial.Repar. Manteniment i conserv. Mobilliari i béns,,3242.0,2.0,,,,1199.11
,3242.0,22000.0,Educació vial.Ordinario no inventariable,,3242.0,2.0,,,,3.98
,3242.0,22110.0,Educació vial.Productos de limpieza y aseo,,3242.0,2.0,,,,795.99
,3242.0,22699.0,Educació vial Otros gastos diversos,,3242.0,2.0,25000.0,16000.0,41000.0,4.7
,3242.0,22700.0,Educació vial.Limpieza y Aseo,,3242.0,2.0,,,,280.25
,3242.0,22799.0,Educació vial.Otros trabajos realizados por otras empresas y profesionales,,3242.0,2.0,,,,982.39
,3242.0,48900.0,Educació vial Transferències corrents a fam. i instit. sense fi de lucre,,3242.0,4.0,16000.0,-16000.0,,
,3340.0,10100.0,Promoció Cultural Retribuciones básicas,,3340.0,1.0,46968.0,,46968.0,72831.33
,3340.0,12000.0,Promoció Cultural Sueldos del Grupo A1,,3340.0,1.0,29354.64,,29354.64,13992.96
,3340.0,12001.0,Promoció Cultural Sueldos del Grupo A2,,3340.0,1.0,25813.04,,25813.04,24414.28
,3340.0,12003.0,Promoció Cultural Sueldos del Grupo C1,,3340.0,1.0,39539.36,,39539.36,36923.24
,3340.0,12004.0,Promoció Cultural Sueldos del Grupo C2,,3340.0,1.0,50271.48,,50271.48,46449.09
,3340.0,12005.0,Promoció Cultural Sueldos del Grupo E,,3340.0,1.0,15357.16,,15357.16,14260.22
,3340.0,12006.0,Promoció Cultural Trienios,,3340.0,1.0,19267.06,,19267.06,17751.26
,3340.0,12100.0,Promoció Cultural Complemento de destino,,3340.0,1.0,89989.76,,89989.76,71160.07
,3340.0,12101.0,Promoció Cultural Complemento específico,,3340.0,1.0,114030.0,,114030.0,86828.95
,3340.0,12103.0,Promoció Cultural Otros complementos,,3340.0,1.0,13713.12,,13713.12,13155.68
,3340.0,15001.0,Promoció Cultural Productivitat funcionàris,,3340.0,1.0,74686.8,,74686.8,50447.53
,3340.0,15100.0,"Promoció Cultural. Ad,.General Gratificacions",,3340.0,1.0,,,,307.38
,3340.0,16000.0,Promoció Cultural Seguridad Social,,3340.0,1.0,152097.57,,152097.57,139226.27
,3340.0,16008.0,Promoció Cultural Asistencia médico-farmacéutica,,3340.0,1.0,3700.0,,3700.0,2569.99
,3340.0,20300.0,"Promoció Cultural.Arrendamientos maquinaria, instalaciones y utillaje",,3340.0,2.0,,,,471.58
,3340.0,20500.0,Promoció Cultural.Arrendaments. Mobiliari i estris,,3340.0,2.0,,,,2160.96
,3340.0,20900.0,Promoció Cultural.Cánones,,3340.0,2.0,,,,32.07
,3340.0,21200.0,Promoció Cultural Repar. Manteniment i conserv. edificis i altres,,3340.0,2.0,20000.0,,20000.0,10456.55
,3340.0,21300.0,Promoció Cultural Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,3340.0,2.0,10000.0,,10000.0,4012.13
